time,strategy_value,hold_value
2009-11-16,9874.399273037207,9272.088432378016
2009-11-17,9899.53769406426,9295.36101629597
2009-11-18,9850.723615658206,9249.328907061063
2009-11-19,9837.855371286185,9244.711379652059
2009-11-20,9901.587266347362,9312.038800256394
2009-11-23,9992.31773384967,9404.840962893635
2009-11-24,9991.659744014245,9403.151863379682
2009-11-25,10051.537470048688,9443.228806194356
2009-11-27,9932.509866626995,9335.824442775349
2009-11-30,9927.60192318288,9333.109226059396
2009-12-01,10143.917405341592,9524.057348522982
2009-12-02,10154.757700023692,9531.101919613362
2009-12-03,10021.618445709988,9406.956484765786
2009-12-04,10132.57063455524,9503.563268789128
2009-12-07,10196.37905653924,9563.471309025701
2009-12-08,10122.729715965708,9494.979521895744
2009-12-09,9999.188022517179,9390.013876545443
2009-12-10,10054.238252103325,9457.49122086073
2009-12-11,10026.961920814527,9461.394152876963
2009-12-14,9992.04841167721,9435.994372699532
2009-12-15,9993.729985569322,9438.784551270961
2009-12-16,9926.34535742598,9362.060477750338
2009-12-17,9775.181302202423,9191.358200679522
2009-12-18,9712.965434732912,9146.138997467518
2009-12-21,9835.556555596559,9238.92948571743
2009-12-22,9856.013027096793,9257.209732949004
2009-12-23,9864.377676356153,9264.404227750338
2009-12-24,9899.312361709934,9294.28328601315
2009-12-28,9919.085835397127,9308.597313760343
2009-12-29,9935.983156392913,9332.094783244722
2009-12-30,9953.055240800888,9341.929532906533
2009-12-31,9855.937097917258,9247.000174009816
2010-01-04,9899.595576471258,9280.62056619058
2010-01-05,9913.954985450704,9272.088432378016
2010-01-06,9864.626623350941,9228.045270078965
2010-01-07,9818.354317652344,9186.567400784912
2010-01-08,9717.596703849887,9082.967658752006
2010-01-11,9811.129940851582,9176.219592522099
2010-01-12,9933.997088489736,9288.691254482963
2010-01-13,9990.231222610068,9337.876677179349
2010-01-14,10060.881328151369,9399.099007652501
2010-01-15,9942.368614923307,9287.428577327208
2010-01-19,9957.826454635036,9301.89252878535
2010-01-20,9846.451878782003,9197.341631405921
2010-01-21,9661.604949380464,9025.32506409853
2010-01-22,9609.465951432878,8975.626582801146
2010-01-25,9609.334325940714,8975.776506512097
2010-01-26,9590.461308985994,8957.346335569573
2010-01-27,9629.291521925768,8994.131715599146
2010-01-28,9554.546950698676,8924.901984301758
2010-01-29,9552.71610791726,8924.463887556234
2010-02-01,9653.186048785028,9011.599056807812
2010-02-02,9750.276131334569,9102.124099474628
2010-02-03,9743.273219564755,9095.292739563343
2010-02-04,9483.823238586026,8853.020323756566
2010-02-05,9441.866332242309,8813.51972701104
2010-02-08,9361.743480762405,8738.7096385708
2010-02-09,9568.172189117297,8931.871593536667
2010-02-10,9573.367692432577,8935.46300374367
2010-02-11,9675.915208005796,9031.781614732437
2010-02-12,9631.824590329477,8990.741842183912
2010-02-16,9741.813596233336,9090.813461477963
2010-02-17,9849.38500060993,9191.611350552112
2010-02-18,9939.258195073646,9274.353877961115
2010-02-19,9929.590993289155,9266.421438992355
2010-02-22,9876.976483939796,9218.112209787021
2010-02-23,9779.042309003584,9126.63601177368
2010-02-24,9831.684119010184,9175.458299580017
2010-02-25,9643.891328237798,9012.301977813257
2010-02-26,9607.272920646268,8990.931704588354
2010-03-01,9721.654528461522,9105.530562808695
2010-03-02,9742.938869913887,9134.746638759556
2010-03-03,9853.893199852506,9234.593372487181
2010-03-04,9931.221522775517,9291.936119718752
2010-03-05,9972.089005430249,9330.18571369585
2010-03-08,9928.596066257625,9291.348099262277
2010-03-09,9902.082554190138,9281.65159892409
2010-03-10,9908.971898814634,9288.846093725422
2010-03-11,9911.227795206103,9313.432967879951
2010-03-12,9881.048913197714,9301.02125082581
2010-03-15,9962.495085468241,9402.69533339101
2010-03-16,9964.991541087407,9399.980116675057
2010-03-17,10003.567519010781,9449.165539371443
2010-03-18,10016.681450711254,9454.232837913296
2010-03-19,10136.693092797852,9527.29053937144
2010-03-22,10100.252197788968,9491.831123965772
2010-03-23,10227.886472457254,9598.434255749207
2010-03-24,10108.003427805288,9494.1082439362
2010-03-25,10145.724702214975,9531.769817456821
2010-03-26,10124.832242230565,9520.021082714631
2010-03-29,10141.528424456474,9528.979638885394
2010-03-30,10163.090523705889,9552.765281404347
2010-03-31,10157.648825674662,9520.983912448486
2010-04-01,10222.10388176645,9585.22130705949
2010-04-05,10132.84466527828,9496.610249473055
2010-04-06,10077.746799732911,9476.116169739202
2010-04-07,9996.077616469935,9405.635435673388
2010-04-08,9986.596359574449,9398.953999473055
2010-04-09,10116.840701757863,9499.025618767106
2010-04-12,10140.606070923548,9512.463453023249
2010-04-13,10177.54931449329,9540.290276882057
2010-04-14,10164.330200302193,9527.002366336867
2010-04-15,10073.550772055043,9464.517358707963
2010-04-16,10163.46838189789,9517.09265481958
2010-04-19,10206.313032547154,9545.582460990343
2010-04-20,10089.935139134934,9454.8325327571
2010-04-21,10060.555403215048,9438.016499473055
2010-04-22,10020.79812199031,9360.502868704189
2010-04-23,9967.79246134434,9319.82623104571
2010-04-26,9963.826430097131,9327.896919338094
2010-04-27,9817.017590296991,9197.508145035707
2010-04-28,9906.655817628534,9278.486611075283
2010-04-29,9972.708531729904,9341.10986802781
2010-04-30,9936.031079457929,9317.099339942428
2010-05-03,9999.052715257043,9379.134576438482
2010-05-04,9910.747345295053,9310.193018175669
2010-05-05,9968.293475389572,9335.529510884953
2010-05-06,9766.580333649466,9180.317302474281
2010-05-07,9816.218626390262,9203.889733814136
2010-05-10,10077.677356310734,9454.895820225249
2010-05-11,10021.238144211316,9425.743031742535
2010-05-12,10094.327936957457,9489.542329608015
2010-05-13,10004.942318706097,9411.86710074087
2010-05-14,9968.513756454651,9369.288152389343
2010-05-17,10001.088281046459,9423.315988061157
2010-05-18,9946.858579198131,9379.999095542202
2010-05-19,9938.0637209073,9347.554744274388
2010-05-20,9634.630038204326,9053.894747656275
2010-05-21,9634.833687860899,9039.655681764558
2010-05-24,9607.303428000665,9009.776623501746
2010-05-25,9469.649782518421,8903.611588463838
2010-05-26,9339.44989549911,8739.46417265706
2010-05-27,9562.752571040244,8957.726060378456
